,dteday,hr,holiday,workingday,hum,windspeed,temp_c,feels_like_c,light_out,total,fall,spring,summer,winter,clear,heavy,light,mist
14298,8/23/2012,23,0,1,0.69,0,23.02,24.9992,0,157,0,0,1,0,0,0,0,1
14299,8/24/2012,0,0,1,0.69,0,23.02,24.9992,0,111,0,0,1,0,0,0,0,1
14300,8/24/2012,1,0,1,0.73,0,22.08,24.0026,0,42,0,0,1,0,0,0,0,1
14301,8/24/2012,2,0,1,0.69,0,23.02,24.9992,0,16,0,0,1,0,1,0,0,0
14302,8/24/2012,3,0,1,0.73,0,22.08,24.0026,0,8,0,0,1,0,1,0,0,0
14303,8/24/2012,4,0,1,0.73,0,22.08,24.0026,0,8,0,0,1,0,0,0,0,1
14304,8/24/2012,5,0,1,0.78,0,22.08,22.9994,0,38,0,0,1,0,1,0,0,0
14305,8/24/2012,6,0,1,0.83,0,21.14,22.0028,1,151,0,0,1,0,0,0,0,1
14306,8/24/2012,7,0,1,0.78,0,22.08,22.9994,1,425,0,0,1,0,0,0,0,1
14307,8/24/2012,8,0,1,0.74,0,23.02,24.9992,1,744,0,0,1,0,0,0,0,1
14308,8/24/2012,9,0,1,0.58,0,25.84,28.0022,1,389,0,0,1,0,0,0,0,1
14309,8/24/2012,10,0,1,0.48,0,27.72,28.9988,1,262,0,0,1,0,0,0,0,1
14310,8/24/2012,11,0,1,0.48,7,27.72,28.9988,1,281,0,0,1,0,0,0,0,1
14311,8/24/2012,12,0,1,0.45,6,27.72,28.9988,1,371,0,0,1,0,0,0,0,1
14312,8/24/2012,13,0,1,0.41,7,29.6,30.9986,1,351,0,0,1,0,0,0,0,1
14313,8/24/2012,14,0,1,0.43,7,28.66,30.002,1,338,0,0,1,0,1,0,0,0
14314,8/24/2012,15,0,1,0.48,9,27.72,28.9988,1,350,0,0,1,0,0,0,0,1
14315,8/24/2012,16,0,1,0.48,9,27.72,28.9988,1,515,0,0,1,0,0,0,0,1
14316,8/24/2012,17,0,1,0.51,15,26.78,28.0022,1,812,0,0,1,0,0,0,0,1
14317,8/24/2012,18,0,1,0.62,13,25.84,28.9988,1,736,0,0,1,0,0,0,0,1
14318,8/24/2012,19,0,1,0.58,11,25.84,28.0022,1,536,0,0,1,0,0,0,0,1
14319,8/24/2012,20,0,1,0.65,15,24.9,26.999,0,363,0,0,1,0,0,0,0,1
14320,8/24/2012,21,0,1,0.61,11,24.9,26.999,0,306,0,0,1,0,0,0,0,1
14321,8/24/2012,22,0,1,0.61,0,24.9,26.999,0,251,0,0,1,0,0,0,0,1
14322,8/24/2012,23,0,1,0.69,6,23.96,26.0024,0,178,0,0,1,0,0,0,0,1
14323,8/25/2012,0,0,0,0.61,0,24.9,26.999,0,135,0,0,1,0,0,0,0,1
14324,8/25/2012,1,0,0,0.69,0,23.96,26.0024,0,115,0,0,1,0,0,0,0,1
14325,8/25/2012,2,0,0,0.74,6,23.02,24.9992,0,79,0,0,1,0,0,0,0,1
14326,8/25/2012,3,0,0,0.69,6,23.02,24.9992,0,38,0,0,1,0,1,0,0,0
14327,8/25/2012,4,0,0,0.69,7,23.02,24.9992,0,12,0,0,1,0,0,0,0,1
14328,8/25/2012,5,0,0,0.73,11,22.08,24.0026,0,14,0,0,1,0,0,0,0,1
14329,8/25/2012,6,0,0,0.78,11,22.08,22.9994,1,30,0,0,1,0,0,0,0,1
14330,8/25/2012,7,0,0,0.78,13,22.08,22.9994,1,102,0,0,1,0,0,0,0,1
14331,8/25/2012,8,0,0,0.74,17,23.02,24.9992,1,162,0,0,1,0,0,0,0,1
14332,8/25/2012,9,0,0,0.69,19,23.96,26.0024,1,288,0,0,1,0,0,0,0,1
14333,8/25/2012,10,0,0,0.65,20,24.9,26.999,1,442,0,0,1,0,0,0,0,1
14334,8/25/2012,11,0,0,0.62,19,25.84,28.9988,1,457,0,0,1,0,0,0,0,1
14335,8/25/2012,12,0,0,0.54,26,25.84,28.0022,1,584,0,0,1,0,0,0,1,0
14336,8/25/2012,13,0,0,0.51,24,25.84,28.0022,1,517,0,0,1,0,0,0,0,1
14337,8/25/2012,14,0,0,0.65,17,23.02,24.9992,1,482,0,0,1,0,0,0,1,0
14338,8/25/2012,15,0,0,0.73,22,22.08,24.0026,1,233,0,0,1,0,0,0,0,1
14339,8/25/2012,16,0,0,0.74,20,23.02,24.9992,1,434,0,0,1,0,0,0,0,1
14340,8/25/2012,17,0,0,0.74,22,23.02,24.9992,1,403,0,0,1,0,0,0,0,1
14341,8/25/2012,18,0,0,0.69,31,23.02,24.9992,1,383,0,0,1,0,0,0,0,1
14342,8/25/2012,19,0,0,0.78,20,22.08,22.9994,1,354,0,0,1,0,0,0,0,1
14343,8/25/2012,20,0,0,0.83,17,21.14,22.0028,0,241,0,0,1,0,0,0,1,0
14344,8/25/2012,21,0,0,0.83,24,21.14,22.0028,0,208,0,0,1,0,1,0,0,0
14345,8/25/2012,22,0,0,0.83,24,21.14,22.0028,0,182,0,0,1,0,1,0,0,0
14346,8/25/2012,23,0,0,0.83,17,21.14,22.0028,0,158,0,0,1,0,0,0,0,1
14347,8/26/2012,0,0,0,0.89,17,22.08,22.0028,0,134,0,0,1,0,1,0,0,0
14348,8/26/2012,1,0,0,0.89,13,22.08,22.0028,0,134,0,0,1,0,1,0,0,0
14349,8/26/2012,2,0,0,0.89,15,22.08,22.0028,0,116,0,0,1,0,0,0,0,1
14350,8/26/2012,3,0,0,0.89,17,22.08,22.0028,0,53,0,0,1,0,0,0,0,1
14351,8/26/2012,4,0,0,0.89,13,22.08,22.0028,0,16,0,0,1,0,0,0,0,1
14352,8/26/2012,5,0,0,0.89,13,22.08,22.0028,0,16,0,0,1,0,1,0,0,0
14353,8/26/2012,6,0,0,0.88,20,21.14,20.9996,1,21,0,0,1,0,1,0,0,0
14354,8/26/2012,7,0,0,0.89,13,22.08,22.0028,1,34,0,0,1,0,1,0,0,0
14355,8/26/2012,8,0,0,0.79,19,23.96,26.0024,1,133,0,0,1,0,1,0,0,0
14356,8/26/2012,9,0,0,0.79,17,23.96,26.0024,1,263,0,0,1,0,1,0,0,0
14357,8/26/2012,10,0,0,0.66,26,26.78,30.002,1,385,0,0,1,0,1,0,0,0
14358,8/26/2012,11,0,0,0.66,24,26.78,30.002,1,482,0,0,1,0,1,0,0,0
14359,8/26/2012,12,0,0,0.74,24,25.84,30.002,1,626,0,0,1,0,0,0,1,0
14360,8/26/2012,13,0,0,0.78,28,23.02,24.0026,1,541,0,0,1,0,0,0,1,0
14361,8/26/2012,14,0,0,0.89,7,22.08,22.0028,1,377,0,0,1,0,1,0,0,0
14362,8/26/2012,15,0,0,0.89,19,22.08,22.0028,1,391,0,0,1,0,0,0,1,0
14363,8/26/2012,16,0,0,0.89,19,22.08,22.0028,1,173,0,0,1,0,0,0,1,0
14364,8/26/2012,17,0,0,0.89,15,22.08,22.0028,1,233,0,0,1,0,1,0,0,0
14365,8/26/2012,18,0,0,0.89,6,22.08,22.0028,1,264,0,0,1,0,0,0,0,1
14366,8/26/2012,19,0,0,0.89,11,22.08,22.0028,1,292,0,0,1,0,0,0,0,1
14367,8/26/2012,20,0,0,0.89,11,22.08,22.0028,0,211,0,0,1,0,1,0,0,0
14368,8/26/2012,21,0,0,0.83,9,22.08,22.0028,0,166,0,0,1,0,1,0,0,0
14369,8/26/2012,22,0,0,0.88,6,21.14,20.9996,0,114,0,0,1,0,1,0,0,0
14370,8/26/2012,23,0,0,0.83,6,21.14,22.0028,0,80,0,0,1,0,1,0,0,0
14371,8/27/2012,0,0,1,0.83,0,21.14,22.0028,0,32,0,0,1,0,1,0,0,0
14372,8/27/2012,1,0,1,0.88,6,21.14,20.9996,0,7,0,0,1,0,1,0,0,0
14373,8/27/2012,2,0,1,0.88,9,21.14,20.9996,0,8,0,0,1,0,1,0,0,0
14374,8/27/2012,3,0,1,0.88,6,21.14,20.9996,0,4,0,0,1,0,1,0,0,0
14375,8/27/2012,4,0,1,0.83,0,21.14,22.0028,0,12,0,0,1,0,1,0,0,0
14376,8/27/2012,5,0,1,0.88,0,21.14,20.9996,0,36,0,0,1,0,1,0,0,0
14377,8/27/2012,6,0,1,0.88,0,21.14,20.9996,1,145,0,0,1,0,1,0,0,0
14378,8/27/2012,7,0,1,0.83,0,23.02,24.0026,1,433,0,0,1,0,1,0,0,0
14379,8/27/2012,8,0,1,0.83,6,23.02,24.0026,1,699,0,0,1,0,1,0,0,0
14380,8/27/2012,9,0,1,0.83,7,23.02,24.0026,1,342,0,0,1,0,1,0,0,0
14381,8/27/2012,10,0,1,0.74,9,25.84,30.002,1,206,0,0,1,0,1,0,0,0
14382,8/27/2012,11,0,1,0.66,13,26.78,30.002,1,229,0,0,1,0,1,0,0,0
14383,8/27/2012,12,0,1,0.62,0,27.72,30.9986,1,283,0,0,1,0,1,0,0,0
14384,8/27/2012,13,0,1,0.57,11,27.72,30.9986,1,288,0,0,1,0,1,0,0,0
14385,8/27/2012,14,0,1,0.49,6,29.6,32.9984,1,246,0,0,1,0,1,0,0,0
14386,8/27/2012,15,0,1,0.55,20,29.6,34.0016,1,282,0,0,1,0,1,0,0,0
14387,8/27/2012,16,0,1,0.55,17,29.6,34.0016,1,444,0,0,1,0,1,0,0,0
14388,8/27/2012,17,0,1,0.46,15,29.6,32.0018,1,845,0,0,1,0,1,0,0,0
14389,8/27/2012,18,0,1,0.52,17,28.66,30.9986,1,834,0,0,1,0,1,0,0,0
14390,8/27/2012,19,0,1,0.7,15,26.78,30.002,1,573,0,0,1,0,1,0,0,0
14391,8/27/2012,20,0,1,0.7,13,26.78,30.002,0,416,0,0,1,0,1,0,0,0
14392,8/27/2012,21,0,1,0.74,13,25.84,30.002,0,278,0,0,1,0,1,0,0,0
14393,8/27/2012,22,0,1,0.84,13,24.9,28.0022,0,161,0,0,1,0,1,0,0,0
14394,8/27/2012,23,0,1,0.84,11,24.9,28.0022,0,114,0,0,1,0,1,0,0,0
14395,8/28/2012,0,0,1,0.84,17,24.9,28.0022,0,38,0,0,1,0,1,0,0,0
14396,8/28/2012,1,0,1,0.89,13,23.96,26.0024,0,21,0,0,1,0,1,0,0,0
14397,8/28/2012,2,0,1,0.83,17,23.96,26.0024,0,15,0,0,1,0,1,0,0,0
14398,8/28/2012,3,0,1,0.89,9,23.02,22.9994,0,4,0,0,1,0,1,0,0,0
14399,8/28/2012,4,0,1,0.83,9,23.02,24.0026,0,8,0,0,1,0,1,0,0,0
14400,8/28/2012,5,0,1,0.83,6,23.02,24.0026,0,42,0,0,1,0,0,0,0,1
14401,8/28/2012,6,0,1,0.89,7,23.02,22.9994,1,147,0,0,1,0,0,0,0,1
14402,8/28/2012,7,0,1,0.83,7,23.02,24.0026,1,269,0,0,1,0,0,0,0,1
14403,8/28/2012,8,0,1,0.85,7,23.02,24.9992,1,693,0,0,1,0,0,0,0,1
14404,8/28/2012,9,0,1,0.79,11,24.9,28.0022,1,395,0,0,1,0,0,0,0,1
14405,8/28/2012,10,0,1,0.62,17,26.78,28.9988,1,204,0,0,1,0,1,0,0,0
14406,8/28/2012,11,0,1,0.55,17,28.66,32.0018,1,218,0,0,1,0,1,0,0,0
14407,8/28/2012,12,0,1,0.49,19,29.6,32.9984,1,297,0,0,1,0,1,0,0,0
14408,8/28/2012,13,0,1,0.43,20,30.54,32.9984,1,288,0,0,1,0,1,0,0,0
14409,8/28/2012,14,0,1,0.38,22,31.48,32.9984,1,251,0,0,1,0,1,0,0,0
14410,8/28/2012,15,0,1,0.34,20,30.54,32.0018,1,317,0,0,1,0,1,0,0,0
14411,8/28/2012,16,0,1,0.33,22,30.54,30.9986,1,480,0,0,1,0,1,0,0,0
14412,8/28/2012,17,0,1,0.35,26,29.6,30.002,1,864,0,0,1,0,1,0,0,0
14413,8/28/2012,18,0,1,0.4,17,28.66,30.002,1,818,0,0,1,0,1,0,0,0
14414,8/28/2012,19,0,1,0.45,11,26.78,28.0022,1,597,0,0,1,0,1,0,0,0
14415,8/28/2012,20,0,1,0.48,7,25.84,28.0022,0,435,0,0,1,0,1,0,0,0
14416,8/28/2012,21,0,1,0.48,6,25.84,28.0022,0,314,0,0,1,0,1,0,0,0
14417,8/28/2012,22,0,1,0.54,0,24.9,26.999,0,216,0,0,1,0,1,0,0,0
14418,8/28/2012,23,0,1,0.57,0,23.96,26.0024,0,109,0,0,1,0,1,0,0,0
14419,8/29/2012,0,0,1,0.69,0,23.02,24.9992,0,47,0,0,1,0,1,0,0,0
14420,8/29/2012,1,0,1,0.69,9,22.08,24.0026,0,14,0,0,1,0,1,0,0,0
14421,8/29/2012,2,0,1,0.73,9,21.14,22.9994,0,6,0,0,1,0,1,0,0,0
14422,8/29/2012,3,0,1,0.73,7,21.14,22.9994,0,9,0,0,1,0,1,0,0,0
14423,8/29/2012,4,0,1,0.73,15,20.2,22.9994,0,10,0,0,1,0,1,0,0,0
14424,8/29/2012,5,0,1,0.73,13,20.2,22.9994,0,40,0,0,1,0,1,0,0,0
14425,8/29/2012,6,0,1,0.73,13,20.2,22.9994,1,181,0,0,1,0,1,0,0,0
14426,8/29/2012,7,0,1,0.65,6,22.08,24.0026,1,554,0,0,1,0,1,0,0,0
14427,8/29/2012,8,0,1,0.61,11,23.02,24.9992,1,808,0,0,1,0,1,0,0,0
14428,8/29/2012,9,0,1,0.51,13,24.9,26.999,1,348,0,0,1,0,1,0,0,0
14429,8/29/2012,10,0,1,0.48,11,25.84,28.0022,1,178,0,0,1,0,1,0,0,0
14430,8/29/2012,11,0,1,0.45,0,25.84,26.999,1,253,0,0,1,0,1,0,0,0
14431,8/29/2012,12,0,1,0.4,0,27.72,28.9988,1,360,0,0,1,0,1,0,0,0
14432,8/29/2012,13,0,1,0.42,0,26.78,28.0022,1,300,0,0,1,0,1,0,0,0
14433,8/29/2012,14,0,1,0.4,6,27.72,28.9988,1,301,0,0,1,0,1,0,0,0
14434,8/29/2012,15,0,1,0.4,13,27.72,28.9988,1,338,0,0,1,0,1,0,0,0
14435,8/29/2012,16,0,1,0.37,9,27.72,28.0022,1,493,0,0,1,0,1,0,0,0
14436,8/29/2012,17,0,1,0.35,15,28.66,28.9988,1,870,0,0,1,0,1,0,0,0
14437,8/29/2012,18,0,1,0.42,11,26.78,28.0022,1,812,0,0,1,0,1,0,0,0
14438,8/29/2012,19,0,1,0.54,13,24.9,26.999,1,643,0,0,1,0,1,0,0,0
14439,8/29/2012,20,0,1,0.57,0,23.96,26.0024,0,427,0,0,1,0,1,0,0,0
14440,8/29/2012,21,0,1,0.54,7,23.02,24.9992,0,313,0,0,1,0,1,0,0,0
14441,8/29/2012,22,0,1,0.54,0,23.02,24.9992,0,235,0,0,1,0,1,0,0,0
14442,8/29/2012,23,0,1,0.57,0,23.02,24.9992,0,157,0,0,1,0,1,0,0,0
14443,8/30/2012,0,0,1,0.69,0,22.08,24.0026,0,65,0,0,1,0,1,0,0,0
14444,8/30/2012,1,0,1,0.65,0,22.08,24.0026,0,23,0,0,1,0,1,0,0,0
14445,8/30/2012,2,0,1,0.73,0,21.14,22.9994,0,17,0,0,1,0,1,0,0,0
14446,8/30/2012,3,0,1,0.73,0,21.14,22.9994,0,5,0,0,1,0,1,0,0,0
14447,8/30/2012,4,0,1,0.73,0,21.14,22.9994,0,8,0,0,1,0,1,0,0,0
14448,8/30/2012,5,0,1,0.73,0,21.14,22.9994,0,35,0,0,1,0,1,0,0,0
14449,8/30/2012,6,0,1,0.83,11,20.2,20.9996,1,163,0,0,1,0,1,0,0,0
14450,8/30/2012,7,0,1,0.73,0,22.08,24.0026,1,532,0,0,1,0,1,0,0,0
14451,8/30/2012,8,0,1,0.65,0,23.02,24.9992,1,754,0,0,1,0,1,0,0,0
14452,8/30/2012,9,0,1,0.58,0,24.9,26.999,1,396,0,0,1,0,1,0,0,0
14453,8/30/2012,10,0,1,0.54,0,25.84,28.0022,1,234,0,0,1,0,1,0,0,0
14454,8/30/2012,11,0,1,0.4,6,27.72,28.9988,1,276,0,0,1,0,1,0,0,0
14455,8/30/2012,12,0,1,0.45,9,27.72,28.9988,1,294,0,0,1,0,1,0,0,0
14456,8/30/2012,13,0,1,0.48,7,27.72,28.9988,1,290,0,0,1,0,1,0,0,0
14457,8/30/2012,14,0,1,0.48,9,27.72,28.9988,1,273,0,0,1,0,1,0,0,0
14458,8/30/2012,15,0,1,0.46,11,29.6,32.0018,1,338,0,0,1,0,1,0,0,0
14459,8/30/2012,16,0,1,0.43,11,29.6,32.0018,1,482,0,0,1,0,1,0,0,0
14460,8/30/2012,17,0,1,0.34,15,30.54,32.0018,1,844,0,0,1,0,1,0,0,0
14461,8/30/2012,18,0,1,0.38,9,29.6,30.9986,1,853,0,0,1,0,1,0,0,0
14462,8/30/2012,19,0,1,0.48,9,27.72,28.9988,1,610,0,0,1,0,1,0,0,0
14463,8/30/2012,20,0,1,0.58,11,26.78,28.9988,0,471,0,0,1,0,1,0,0,0
14464,8/30/2012,21,0,1,0.66,9,25.84,28.9988,0,307,0,0,1,0,1,0,0,0
14465,8/30/2012,22,0,1,0.7,0,24.9,26.999,0,291,0,0,1,0,1,0,0,0
14466,8/30/2012,23,0,1,0.74,7,24.9,28.0022,0,152,0,0,1,0,1,0,0,0
14467,8/31/2012,0,0,1,0.83,11,23.96,26.0024,0,82,0,0,1,0,1,0,0,0
14468,8/31/2012,1,0,1,0.83,11,23.96,26.0024,0,32,0,0,1,0,1,0,0,0
14469,8/31/2012,2,0,1,0.89,9,23.02,22.9994,0,20,0,0,1,0,1,0,0,0
14470,8/31/2012,3,0,1,0.89,7,23.02,22.9994,0,5,0,0,1,0,1,0,0,0
14471,8/31/2012,4,0,1,0.89,9,22.08,22.0028,0,7,0,0,1,0,1,0,0,0
14472,8/31/2012,5,0,1,0.89,11,22.08,22.0028,0,29,0,0,1,0,1,0,0,0
14473,8/31/2012,6,0,1,0.89,11,22.08,22.0028,1,108,0,0,1,0,0,0,0,1
14474,8/31/2012,7,0,1,0.89,6,22.08,22.0028,1,421,0,0,1,0,0,0,0,1
14475,8/31/2012,8,0,1,0.74,0,24.9,28.0022,1,690,0,0,1,0,0,0,0,1
14476,8/31/2012,9,0,1,0.7,0,26.78,30.002,1,398,0,0,1,0,1,0,0,0
14477,8/31/2012,10,0,1,0.62,6,27.72,30.9986,1,256,0,0,1,0,1,0,0,0
14478,8/31/2012,11,0,1,0.28,20,32.42,32.9984,1,309,0,0,1,0,1,0,0,0
14479,8/31/2012,12,0,1,0.26,17,32.42,32.9984,1,410,0,0,1,0,1,0,0,0
14480,8/31/2012,13,0,1,0.27,22,33.36,34.0016,1,368,0,0,1,0,1,0,0,0
14481,8/31/2012,14,0,1,0.25,15,34.3,34.9982,1,436,0,0,1,0,1,0,0,0
14482,8/31/2012,15,0,1,0.27,20,34.3,36.0014,1,526,0,0,1,0,1,0,0,0
14483,8/31/2012,16,0,1,0.27,17,34.3,36.0014,1,528,0,0,1,0,1,0,0,0
14484,8/31/2012,17,0,1,0.32,11,33.36,34.9982,1,617,0,0,1,0,1,0,0,0
14485,8/31/2012,18,0,1,0.36,17,32.42,34.0016,1,546,0,0,1,0,1,0,0,0
14486,8/31/2012,19,0,1,0.49,9,29.6,32.9984,1,452,0,0,1,0,1,0,0,0
14487,8/31/2012,20,0,1,0.49,9,29.6,32.9984,0,356,0,0,1,0,1,0,0,0
14488,8/31/2012,21,0,1,0.58,13,27.72,30.9986,0,303,0,0,1,0,1,0,0,0
14489,8/31/2012,22,0,1,0.58,13,27.72,30.9986,0,277,0,0,1,0,1,0,0,0
14490,8/31/2012,23,0,1,0.62,7,26.78,28.9988,0,174,0,0,1,0,1,0,0,0
14491,9/1/2012,0,0,0,0.62,7,26.78,28.9988,0,168,0,0,1,0,1,0,0,0
14492,9/1/2012,1,0,0,0.74,9,25.84,30.002,0,79,0,0,1,0,1,0,0,0
14493,9/1/2012,2,0,0,0.7,11,24.9,26.999,0,69,0,0,1,0,1,0,0,0
14494,9/1/2012,3,0,0,0.7,7,24.9,26.999,0,35,0,0,1,0,1,0,0,0
14495,9/1/2012,4,0,0,0.7,0,24.9,26.999,0,12,0,0,1,0,1,0,0,0
14496,9/1/2012,5,0,0,0.79,0,23.96,26.0024,0,22,0,0,1,0,1,0,0,0
14497,9/1/2012,6,0,0,0.79,0,23.96,26.0024,1,36,0,0,1,0,1,0,0,0
14498,9/1/2012,7,0,0,0.58,9,26.78,28.9988,1,66,0,0,1,0,0,0,0,1
14499,9/1/2012,8,0,0,0.58,17,27.72,30.9986,1,162,0,0,1,0,0,0,0,1
14500,9/1/2012,9,0,0,0.58,13,27.72,30.9986,1,237,0,0,1,0,0,0,0,1
14501,9/1/2012,10,0,0,0.55,13,28.66,32.0018,1,417,0,0,1,0,0,0,0,1
14502,9/1/2012,11,0,0,0.55,15,29.6,34.0016,1,492,0,0,1,0,0,0,0,1
14503,9/1/2012,12,0,0,0.55,11,29.6,34.0016,1,471,0,0,1,0,0,0,0,1
14504,9/1/2012,13,0,0,0.52,6,30.54,34.9982,1,504,0,0,1,0,0,0,0,1
14505,9/1/2012,14,0,0,0.44,11,32.42,36.0014,1,514,0,0,1,0,0,0,0,1
14506,9/1/2012,15,0,0,0.44,19,32.42,36.0014,1,563,0,0,1,0,0,0,0,1
14507,9/1/2012,16,0,0,0.49,11,31.48,36.0014,1,462,0,0,1,0,0,0,0,1
14508,9/1/2012,17,0,0,0.52,0,30.54,34.9982,1,463,0,0,1,0,0,0,0,1
14509,9/1/2012,18,0,0,0.52,0,30.54,34.9982,1,442,0,0,1,0,0,0,0,1
14510,9/1/2012,19,0,0,0.62,0,28.66,32.9984,1,392,0,0,1,0,0,0,1,0
14511,9/1/2012,20,0,0,0.67,17,27.72,32.0018,0,207,0,0,1,0,0,0,1,0
14512,9/1/2012,21,0,0,0.89,0,22.08,22.0028,0,104,0,0,1,0,0,0,1,0
14513,9/1/2012,22,0,0,0.89,0,23.02,22.9994,0,78,0,0,1,0,0,0,0,1
14514,9/1/2012,23,0,0,0.89,6,23.02,22.9994,0,145,0,0,1,0,1,0,0,0
14515,9/2/2012,0,0,0,0.89,6,23.02,22.9994,0,99,0,0,1,0,0,0,0,1
14516,9/2/2012,1,0,0,0.89,0,23.02,22.9994,0,73,0,0,1,0,1,0,0,0
14517,9/2/2012,2,0,0,0.89,0,23.02,22.9994,0,84,0,0,1,0,1,0,0,0
14518,9/2/2012,3,0,0,0.89,6,23.02,22.9994,0,42,0,0,1,0,1,0,0,0
14519,9/2/2012,4,0,0,0.89,0,23.02,22.9994,0,22,0,0,1,0,1,0,0,0
14520,9/2/2012,5,0,0,0.89,0,23.02,22.9994,0,12,0,0,1,0,1,0,0,0
14521,9/2/2012,6,0,0,0.89,0,23.02,22.9994,1,15,0,0,1,0,0,0,0,1
14522,9/2/2012,7,0,0,0.94,6,23.02,22.9994,1,42,0,0,1,0,1,0,0,0
14523,9/2/2012,8,0,0,0.89,6,23.96,26.0024,1,129,0,0,1,0,1,0,0,0
14524,9/2/2012,9,0,0,0.84,0,24.9,28.0022,1,232,0,0,1,0,0,0,0,1
14525,9/2/2012,10,0,0,0.79,0,25.84,30.002,1,388,0,0,1,0,0,0,0,1
14526,9/2/2012,11,0,0,0.7,0,26.78,30.002,1,489,0,0,1,0,0,0,0,1
14527,9/2/2012,12,0,0,0.7,0,26.78,30.002,1,545,0,0,1,0,0,0,1,0
14528,9/2/2012,13,0,0,0.74,6,25.84,30.002,1,493,0,0,1,0,0,0,1,0
14529,9/2/2012,14,0,0,0.79,6,25.84,30.002,1,457,0,0,1,0,0,0,1,0
14530,9/2/2012,15,0,0,0.74,9,26.78,30.9986,1,355,0,0,1,0,0,0,1,0
14531,9/2/2012,16,0,0,0.7,0,26.78,30.002,1,474,0,0,1,0,1,0,0,0
14532,9/2/2012,17,0,0,0.66,6,27.72,32.0018,1,503,0,0,1,0,1,0,0,0
14533,9/2/2012,18,0,0,0.74,0,26.78,30.9986,1,500,0,0,1,0,1,0,0,0
14534,9/2/2012,19,0,0,0.84,15,24.9,28.0022,1,292,0,0,1,0,0,0,0,1
14535,9/2/2012,20,0,0,0.84,11,24.9,28.0022,0,104,0,0,1,0,0,0,0,1
14536,9/2/2012,21,0,0,0.7,11,24.9,26.999,0,171,0,0,1,0,1,0,0,0
14537,9/2/2012,22,0,0,0.83,9,23.96,26.0024,0,166,0,0,1,0,0,0,1,0
14538,9/2/2012,23,0,0,0.89,6,23.02,22.9994,0,123,0,0,1,0,0,0,1,0
14539,9/3/2012,0,1,0,0.94,0,23.02,22.9994,0,104,0,0,1,0,0,0,0,1
14540,9/3/2012,1,1,0,0.89,11,23.96,26.0024,0,55,0,0,1,0,0,0,0,1
14541,9/3/2012,2,1,0,0.89,7,23.02,22.9994,0,40,0,0,1,0,1,0,0,0
14542,9/3/2012,3,1,0,0.89,9,23.02,22.9994,0,28,0,0,1,0,1,0,0,0
14543,9/3/2012,4,1,0,0.89,6,23.02,22.9994,0,11,0,0,1,0,1,0,0,0
14544,9/3/2012,5,1,0,0.89,0,23.02,22.9994,0,4,0,0,1,0,1,0,0,0
14545,9/3/2012,6,1,0,0.94,0,23.02,22.9994,1,15,0,0,1,0,1,0,0,0
14546,9/3/2012,7,1,0,0.85,0,23.96,26.0024,1,43,0,0,1,0,1,0,0,0
14547,9/3/2012,8,1,0,0.84,7,24.9,28.0022,1,127,0,0,1,0,0,0,0,1
14548,9/3/2012,9,1,0,0.84,9,24.9,28.0022,1,229,0,0,1,0,0,0,0,1
14549,9/3/2012,10,1,0,0.74,15,26.78,30.9986,1,359,0,0,1,0,0,0,0,1
14550,9/3/2012,11,1,0,0.7,19,26.78,30.002,1,459,0,0,1,0,0,0,0,1
14551,9/3/2012,12,1,0,0.62,20,27.72,30.9986,1,543,0,0,1,0,0,0,0,1
14552,9/3/2012,13,1,0,0.66,17,27.72,32.0018,1,566,0,0,1,0,0,0,0,1
14553,9/3/2012,14,1,0,0.7,20,26.78,30.002,1,512,0,0,1,0,1,0,0,0
14554,9/3/2012,15,1,0,0.7,15,26.78,30.002,1,449,0,0,1,0,1,0,0,0
14555,9/3/2012,16,1,0,0.7,15,26.78,30.002,1,500,0,0,1,0,1,0,0,0
14556,9/3/2012,17,1,0,0.7,9,26.78,30.002,1,498,0,0,1,0,1,0,0,0
14557,9/3/2012,18,1,0,0.66,11,26.78,30.002,1,482,0,0,1,0,1,0,0,0
14558,9/3/2012,19,1,0,0.74,13,25.84,30.002,1,374,0,0,1,0,1,0,0,0
14559,9/3/2012,20,1,0,0.76,7,25.84,28.9988,0,261,0,0,1,0,1,0,0,0
14560,9/3/2012,21,1,0,0.76,7,25.84,28.9988,0,184,0,0,1,0,1,0,0,0
14561,9/3/2012,22,1,0,0.84,9,24.9,28.0022,0,121,0,0,1,0,0,0,0,1
14562,9/3/2012,23,1,0,0.84,17,24.9,28.0022,0,70,0,0,1,0,0,0,0,1
14563,9/4/2012,0,0,1,0.84,17,24.9,28.0022,0,29,0,0,1,0,0,0,0,1
14564,9/4/2012,1,0,1,0.82,9,23.96,26.0024,0,24,0,0,1,0,1,0,0,0
14565,9/4/2012,2,0,1,0.82,9,23.96,26.0024,0,5,0,0,1,0,1,0,0,0
14566,9/4/2012,3,0,1,0.89,6,23.02,22.9994,0,10,0,0,1,0,0,0,0,1
14567,9/4/2012,4,0,1,0.89,0,23.02,22.9994,0,8,0,0,1,0,0,0,0,1
14568,9/4/2012,5,0,1,0.89,0,23.02,22.9994,0,38,0,0,1,0,0,0,0,1
14569,9/4/2012,6,0,1,0.89,7,23.96,26.0024,1,172,0,0,1,0,0,0,0,1
14570,9/4/2012,7,0,1,0.89,7,23.96,26.0024,1,493,0,0,1,0,0,0,0,1
14571,9/4/2012,8,0,1,0.84,11,24.9,28.0022,1,632,0,0,1,0,1,0,0,0
